ComunidadAutonoma,Provincia,NombreAyuntamiento,WebAyuntamiento,ContieneAccesibilidad
Castilla y León,Ávila,Ayuntamiento de San Juan del Molinillo,http://www.sanjuandelmolinillo.es,S
Castilla y León,Ávila,Ayuntamiento de San Juan del Olmo,http://www.sanjuandelolmo.es,S
Castilla y León,Ávila,Ayuntamiento de San Lorenzo de Tormes,http://www.sanlorenzodetormes.es,S
Castilla y León,Ávila,Ayuntamiento de San Martin de La Vega del Alberche,http://www.sanmartindelavegadelalberche.es,S
Castilla y León,Ávila,Ayuntamiento de San Martín del Pimpollar,http://www.sanmartindelpimpollar.es,S
Castilla y León,Ávila,Ayuntamiento de San Miguel de Corneja,http://www.sanmigueldecorneja.es,N
Castilla y León,Ávila,Ayuntamiento de San Miguel de Serrezuela,http://www.sanmigueldeserrezuela.es,S
Castilla y León,Ávila,Ayuntamiento de San Pascual,http://www.sanpascual.es,N
Castilla y León,Ávila,Ayuntamiento de San Vicente de Arévalo,http://www.sanvicentedearevalo.es,S
Castilla y León,Ávila,Ayuntamiento de Sanchidrián,http://www.sanchidrian.es,S
Castilla y León,Ávila,Ayuntamiento de Sanchorreja,http://www.sanchorreja.es,S
Castilla y León,Ávila,Ayuntamiento de Santa Cruz de Pinares,http://www.santacruzdepinares.es,S
Castilla y León,Ávila,Ayuntamiento de Santa Cruz del Valle,http://www.santacruzdelvalle.es,N
Castilla y León,Ávila,Ayuntamiento de Santa María de Los Caballeros,http://www.santamariadeloscaballeros.es,N
Castilla y León,Ávila,Ayuntamiento de Santa María del Arroyo,http://www.santamariadelarroyo.es,S
Castilla y León,Ávila,Ayuntamiento de Santa María del Berrocal,http://www.santamariadelberrocal.es,N
Castilla y León,Ávila,Ayuntamiento de Santa María del Cubillo,http://www.santamariadelcubillo.es,S
Castilla y León,Ávila,Ayuntamiento de Santa María del Tiétar,http://www.santamariadeltietar.es,N
Castilla y León,Ávila,Ayuntamiento de Santiago del Collado,http://www.santiagodelcollado.es,S
Castilla y León,Ávila,Ayuntamiento de Santiago del Tormes,http://www.santiagodeltormes.es,S
Castilla y León,Ávila,Ayuntamiento de Santo Domingo de Las Posadas,http://www.santodomingodelasposadas.es,S
Castilla y León,Ávila,Ayuntamiento de Santo Tomé de Zabarcos,http://www.santotomedezabarcos.es,S
Castilla y León,Ávila,Ayuntamiento de Serranillos,http://www.serranillos.es,S
Castilla y León,Ávila,Ayuntamiento de Sigeres,http://www.sigeres.es,S
Castilla y León,Ávila,Ayuntamiento de Sinlabajos,http://www.sinlabajos.es,S
Castilla y León,Ávila,Ayuntamiento de Solana de Rioalmar,http://www.solanaderioalmar.es,S
Castilla y León,Ávila,Ayuntamiento de Solosancho,http://www.solosancho.com,N
Castilla y León,Ávila,Ayuntamiento de Sotalbo,https://www.sotalbo.es,S
Castilla y León,Ávila,Ayuntamiento de Sotillo de La Adrada,https://www.sotillo.net,S
Castilla y León,Ávila,Ayuntamiento de Tiñosillos,http://www.tinosillos.es,S
Castilla y León,Ávila,Ayuntamiento de Tolbaños,http://www.tolbanos.es,S
Castilla y León,Ávila,Ayuntamiento de Tórtoles,http://www.tortoles.es,S
Castilla y León,Ávila,Ayuntamiento de Vadillo de La Sierra,http://www.vadillodelasierra.es,S
Castilla y León,Ávila,Ayuntamiento de Valdecasa,http://www.valdecasa.es,S
Castilla y León,Ávila,Ayuntamiento de Vega de Santa María,http://www.vegadesantamaria.es,S
Castilla y León,Ávila,Ayuntamiento de Velayos,http://www.velayos.es,S
Castilla y León,Ávila,Ayuntamiento de Villaflor,http://www.villaflor.es,S
Castilla y León,Ávila,Ayuntamiento de Villafranca de La Sierra,http://www.villafrancadelasierra.es,S
Castilla y León,Ávila,Ayuntamiento de Villanueva de Ávila,http://www.villanuevadeavila.es,S
Castilla y León,Ávila,Ayuntamiento de Villanueva de Gómez,http://www.villanuevadegomez.es,S
Castilla y León,Ávila,Ayuntamiento de Villanueva del Aceral,http://www.villanuevadelaceral.es,S
Castilla y León,Ávila,Ayuntamiento de Villanueva del Campillo,http://www.villanuevadelcampillo.es,S
Castilla y León,Ávila,Ayuntamiento de Villar de Corneja,http://www.villardecorneja.es,N
Castilla y León,Ávila,Ayuntamiento de Villarejo del Valle,http://www.villarejodelvalle.es,S
Castilla y León,Ávila,Ayuntamiento de Villatoro,http://www.villatoro.es,S
Castilla y León,Ávila,Ayuntamiento de Viñegra de Moraña,http://www.vinegrademorana.es,S
Castilla y León,Ávila,Ayuntamiento de Vita,http://www.vita.es,S
Castilla y León,Ávila,Ayuntamiento de Zapardiel de La Cañada,http://www.zapardieldelacanada.es,S
Castilla y León,Ávila,Ayuntamiento de Zapardiel de La Ribera,http://www.zapardieldelaribera.com,N
Castilla y León,Burgos,Ayuntamiento de Abajas,http://www.abajas.es,S
Castilla y León,Burgos,Ayuntamiento de Adrada de Haza,http://www.adradadehaza.es,S
Castilla y León,Burgos,Ayuntamiento de Aguas Cándidas,http://www.aguascandidas.es,S
Castilla y León,Burgos,Ayuntamiento de Aguilar de Bureba,http://www.aguilardebureba.es,S
Castilla y León,Burgos,Ayuntamiento de Alcocero de Mola,http://www.alcocerodemola.es,S
Castilla y León,Burgos,Ayuntamiento de Alfoz de Bricia,http://www.alfozdebricia.es,S
Castilla y León,Burgos,Ayuntamiento de Alfoz de Quintanadueñas,http://www.xn--alfozdequintanadueas-l7b.es,S
Castilla y León,Burgos,Ayuntamiento de Alfoz de Santa Gadea,http://www.alfozdesantagadea.es,N
Castilla y León,Burgos,Ayuntamiento de Altable,http://www.altable.es,S
Castilla y León,Burgos,Ayuntamiento de Ameyugo,http://www.ameyugo.es,S
Castilla y León,Burgos,Ayuntamiento de Anguix,http://www.anguix.es,S
Castilla y León,Burgos,Ayuntamiento de Arandilla,http://www.arandilla.es,S
Castilla y León,Burgos,Ayuntamiento de Araúzo de Miel,http://arauzodemiel.burgos.es,S
Castilla y León,Burgos,Ayuntamiento de Araúzo de Salce,http://www.arauzodesalce.es,S
Castilla y León,Burgos,Ayuntamiento de Arauzo de Torre,http://www.arauzodetorre.es,S
Castilla y León,Burgos,Ayuntamiento de Arcos,http://www.arcosdelallana.es,S
Castilla y León,Burgos,Ayuntamiento de Arenillas de Riopisuerga,http://www.arenillasderiopisuerga.es,S
Castilla y León,Burgos,Ayuntamiento de Arija,http://www.arija.es,S
Castilla y León,Burgos,Ayuntamiento de Arlanzón,http://www.arlanzon.es,S
Castilla y León,Burgos,Ayuntamiento de Arraya de Oca,http://www.arrayadeoca.es,S
Castilla y León,Burgos,Ayuntamiento de Bahabón de Esgueva,http://www.bahabondeesgueva.es,S
Castilla y León,Burgos,Ayuntamiento de Barbadillo de Herreros,http://www.barbadillodeherreros.es,S
Castilla y León,Burgos,Ayuntamiento de Barbadillo del Mercado,http://www.barbadillodelmercado.es,S
Castilla y León,Burgos,Ayuntamiento de Barbadillo del Pez,http://www.barbadillodelpez.es,S
Castilla y León,Burgos,Ayuntamiento de Basconcillos del Tozo,http://www.basconcillosdeltozo.es,S
Castilla y León,Burgos,Ayuntamiento de Berlangas de Roa,http://www.berlangasderoa.es,S
Castilla y León,Burgos,Ayuntamiento de Berzosa de Bureba,http://www.berzosadebureba.es,S
Castilla y León,Burgos,Ayuntamiento de Bozoó,http://www.bozoo.es,S
Castilla y León,Burgos,Ayuntamiento de Briviesca,http://ayto.briviesca.es,N
Castilla y León,Burgos,Ayuntamiento de Bugedo,http://www.bugedo.es,S
Castilla y León,Burgos,Ayuntamiento de Buniel,http://www.buniel.es,S
Castilla y León,Burgos,Ayuntamiento de Cabezón de La Sierra,http://www.cabezondelasierra.es,S
Castilla y León,Burgos,Ayuntamiento de Caleruega,http://www.caleruega.es,S
Castilla y León,Burgos,Ayuntamiento de Campillo de Aranda,http://www.campillodearanda.es,S
Castilla y León,Burgos,Ayuntamiento de Campolara,http://www.campolara.es,S
Castilla y León,Burgos,Ayuntamiento de Canicosa de La Sierra,http://www.canicosadelasierra.es,S
Castilla y León,Burgos,Ayuntamiento de Cardeñajimeno,http://www.cardenajimeno.es,S
Castilla y León,Burgos,Ayuntamiento de Cardeñuela Riopico,http://www.cardenuelariopico.es,S
Castilla y León,Burgos,Ayuntamiento de Carrias,http://www.carrias.es,S
Castilla y León,Burgos,Ayuntamiento de Cascajares de Bureba,http://www.cascajaresdebureba.es,S
Castilla y León,Burgos,Ayuntamiento de Castrillo de La Reina,http://www.castrillodelareina.es,S
Castilla y León,Burgos,Ayuntamiento de Castrillo de La Vega,http://www.castrillodelavega.es,S
Castilla y León,Burgos,Ayuntamiento de Castrillo del Val,http://www.castrillodelval.es,S
Castilla y León,Burgos,Ayuntamiento de Castrojeriz,http://www.castrojeriz.es,N
Castilla y León,Burgos,Ayuntamiento de Cayuela,http://cayuela.burgos.es,S
Castilla y León,Burgos,Ayuntamiento de Cebrecos,http://www.cebrecos.es,S
Castilla y León,Burgos,Ayuntamiento de Celada del Camino,http://www.celadadelcamino.es,S
Castilla y León,Burgos,Ayuntamiento de Cerezo de Río Tirón,http://www.cerezoderiotiron.es,S
Castilla y León,Burgos,Ayuntamiento de Cerratón de Juarros,http://www.cerratondejuarros.es,S
Castilla y León,Burgos,Ayuntamiento de Ciadoncha,http://www.ciadoncha.es,S
Castilla y León,Burgos,Ayuntamiento de Cilleruelo de Abajo,http://www.cilleruelodeabajo.es,S
Castilla y León,Burgos,Ayuntamiento de Cogollos,http://www.cogollos.es,S
Castilla y León,Burgos,Ayuntamiento de Condado de Treviño,http://www.xn--condadodetrevio-crb.es,S
Castilla y León,Burgos,Ayuntamiento de Contreras,http://www.contreras.es,S
Castilla y León,Burgos,Ayuntamiento de Coruña del Conde,http://www.xn--coruadelconde-lkb.es,S
Castilla y León,Burgos,Ayuntamiento de Covarrubias,http://www.covarrubias.es,S
Castilla y León,Burgos,Ayuntamiento de Cubo de Bureba,http://www.cubodebureba.es,S
Castilla y León,Burgos,Ayuntamiento de Espinosa de Cervera,http://www.espinosadecervera.es,S
Castilla y León,Burgos,Ayuntamiento de Espinosa de Los Monteros,https://espinosadelosmonteros.es,N
Castilla y León,Burgos,Ayuntamiento de Estépar,http://www.estepar.es,S
Castilla y León,Burgos,Ayuntamiento de Fresneda de La Sierra Tirón,http://www.fresnedadelasierratiron.es,S
Castilla y León,Burgos,Ayuntamiento de Fresnillo de Las Dueñas,http://www.xn--fresnillodelasdueas-c4b.es,S
Castilla y León,Burgos,Ayuntamiento de Fuentecén,http://www.fuentecen.es,S
Castilla y León,Burgos,Ayuntamiento de Fuentelcésped,http://www.fuentelcesped.burgos.es,S
Castilla y León,Burgos,Ayuntamiento de Fuentelisendo,http://www.fuentelisendo.es,S
Castilla y León,Burgos,Ayuntamiento de Fuentemolinos,http://www.fuentemolinos.es,S
Castilla y León,Burgos,Ayuntamiento de Fuentenebro,http://www.fuentenebro.es,S
Castilla y León,Burgos,Ayuntamiento de Fuentespina,https://www.fuentespina.es,S
Castilla y León,Burgos,Ayuntamiento de Grijalba,http://www.grijalba.es,S
Castilla y León,Burgos,Ayuntamiento de Gumiel de Izán,http://gumieldeizan.es,S
Castilla y León,Burgos,Ayuntamiento de Hacinas,http://www.hacinas.es,S
Castilla y León,Burgos,Ayuntamiento de Hontangas,http://www.hontangas.es,S
Castilla y León,Burgos,Ayuntamiento de Hontoria de La Cantera,http://www.hontoriadelacantera.es,S
Castilla y León,Burgos,Ayuntamiento de Hontoria del Pinar,http://www.hontoriadelpinar.es,S
Castilla y León,Burgos,Ayuntamiento de Hortigüela,http://www.hortiguela.es,S
Castilla y León,Burgos,Ayuntamiento de Hoyales de Roa,http://www.hoyalesderoa.es,S
Castilla y León,Burgos,Ayuntamiento de Huérmeces,http://www.huermeces.es,S
Castilla y León,Burgos,Ayuntamiento de Huerta de Arriba,http://www.huertadearriba.es,S
Castilla y León,Burgos,Ayuntamiento de Huerta de Rey,http://www.huertaderey.es,S
Castilla y León,Burgos,Ayuntamiento de Humada,http://www.humada.es,S
Castilla y León,Burgos,Ayuntamiento de Ibeas de Juarros,http://www.ibeasdejuarros.es,N
Castilla y León,Burgos,Ayuntamiento de Iglesias,http://www.iglesias.es,S
Castilla y León,Burgos,Ayuntamiento de Isar,http://www.isar.es,S
Castilla y León,Burgos,Ayuntamiento de Itero del Castillo,http://www.iterodelcastillo.es,S
Castilla y León,Burgos,Ayuntamiento de Junta de Traslaloma,http://www.juntadetraslaloma.es,S
Castilla y León,Burgos,Ayuntamiento de La Cueva de Roa,http://www.lacuevaderoa.es,S
Castilla y León,Burgos,Ayuntamiento de La Horra,http://www.lahorra.es,S
Castilla y León,Burgos,Ayuntamiento de La Puebla de Arganzón,http://www.lapuebladearganzon.es,S
Castilla y León,Burgos,Ayuntamiento de La Revilla y Ahedo,http://www.larevillayahedo.es,S
Castilla y León,Burgos,Ayuntamiento de La Vid y Barrios,http://www.lavidybarrios.es,S
Castilla y León,Burgos,Ayuntamiento de Las Hormazas,http://www.lashormazas.es,S
Castilla y León,Burgos,Ayuntamiento de Las Quintanillas,http://www.lasquintanillas.es,S
Castilla y León,Burgos,Ayuntamiento de Lerma,http://lerma.burgos.es,S
Castilla y León,Burgos,Ayuntamiento de Los Altos,http://www.losaltos.es,S
Castilla y León,Burgos,Ayuntamiento de Los Ausines,http://www.losausines.es,S
Castilla y León,Burgos,Ayuntamiento de Los Balbases,http://www.losbalbases.es,S
Castilla y León,Burgos,Ayuntamiento de Los Barrios de Bureba,http://www.losbarriosdebureba.es,S
Castilla y León,Burgos,Ayuntamiento de Madrigal del Monte,http://www.madrigaldelmonte.es,S
Castilla y León,Burgos,Ayuntamiento de Madrigalejo del Monte,http://www.madrigalejodelmonte.es,S
Castilla y León,Burgos,Ayuntamiento de Mahamud,http://www.mahamud.es,S
Castilla y León,Burgos,Ayuntamiento de Mambrilla de Castrejón,http://www.mambrilladecastrejon.es,S
Castilla y León,Burgos,Ayuntamiento de Mecerreyes,http://www.mecerreyes.es,S
Castilla y León,Burgos,Ayuntamiento de Medina de Pomar,https://www.medinadepomar.net,S
Castilla y León,Burgos,Ayuntamiento de Merindad de Montija,http://www.merindaddemontija.es,S
Castilla y León,Burgos,Ayuntamiento de Merindad de Río Ubierna,http://www.merindadderioubierna.burgos.es/,S
Castilla y León,Burgos,Ayuntamiento de Merindad de Valdeporres,http://www.merindaddevaldeporres.es,S
Castilla y León,Burgos,Ayuntamiento de Merindad de Valdivielso,http://www.merindaddevaldivielso.com,N
Castilla y León,Burgos,Ayuntamiento de Milagros,http://www.milagros.es,S
Castilla y León,Burgos,Ayuntamiento de Miranda de Ebro,https://www.mirandadeebro.es/Miranda,N
Castilla y León,Burgos,Ayuntamiento de Modúbar de La Emparedada,http://www.modubardelaemparedada.es,S
Castilla y León,Burgos,Ayuntamiento de Monasterio de Rodilla,http://www.monasterioderodilla.es,S
Castilla y León,Burgos,Ayuntamiento de Moncalvillo,http://www.moncalvillo.es,S
Castilla y León,Burgos,Ayuntamiento de Montorio,http://www.montorio.es,S
Castilla y León,Burgos,Ayuntamiento de Moradillo de Roa,http://www.moradilloderoa.es,S
Castilla y León,Burgos,Ayuntamiento de Nava de Roa,http://www.navaderoa.es,S
Castilla y León,Burgos,Ayuntamiento de Neila,http://www.neila.es,S
Castilla y León,Burgos,Ayuntamiento de Orbaneja Riopico,http://www.orbanejariopico.es,S
Castilla y León,Burgos,Ayuntamiento de Palacios de La Sierra,http://www.palaciosdelasierra.es,S
Castilla y León,Burgos,Ayuntamiento de Pampliega,http://www.pampliega.es,S
Castilla y León,Burgos,Ayuntamiento de Pancorbo,http://www.pancorbo.es/,S
Castilla y León,Burgos,Ayuntamiento de Pardilla,http://www.pardilla.es,S
Castilla y León,Burgos,Ayuntamiento de Partido de La Sierra En Tobalina,http://www.partidodelasierraentobalina.es,S
Castilla y León,Burgos,Ayuntamiento de Pedrosa de Duero,http://www.pedrosadeduero.es,S
Castilla y León,Burgos,Ayuntamiento de Pedrosa de Río Úrbel,http://www.pedrosaderiourbel.es/,S
Castilla y León,Burgos,Ayuntamiento de Pedrosa del Príncipe,http://www.pedrosadelprincipe.es,S
Castilla y León,Burgos,Ayuntamiento de Peñaranda de Duero,http://www.peNarandadeduero.es,S
Castilla y León,Burgos,Ayuntamiento de Peral de Arlanza,http://www.peraldearlanza.es,S
Castilla y León,Burgos,Ayuntamiento de Pineda Trasmonte,http://www.pinedatrasmonte.es,S
Castilla y León,Burgos,Ayuntamiento de Pinilla de Los Barruecos,http://www.pinilladelosbarruecos.es,S
Castilla y León,Burgos,Ayuntamiento de Pinilla Trasmonte,http://www.pinillatrasmonte.es,S
Castilla y León,Burgos,Ayuntamiento de Poza de La Sal,http://www.pozadelasal.es,N
Castilla y León,Burgos,Ayuntamiento de Pradoluengo,http://www.pradoluengo.es,S
Castilla y León,Burgos,Ayuntamiento de Presencio,http://www.presencio.es,S
Castilla y León,Burgos,Ayuntamiento de Puentedura,http://www.puentedura.es,S
Castilla y León,Burgos,Ayuntamiento de Quemada,http://www.quemada.es,S
Castilla y León,Burgos,Ayuntamiento de Quintana del Pidio,http://www.quintanadelpidio.com,N
Castilla y León,Burgos,Ayuntamiento de Quintanapalla,http://www.quintanapalla.es,S
Castilla y León,Burgos,Ayuntamiento de Quintanavides,http://www.quintanavides.es,S
Castilla y León,Burgos,Ayuntamiento de Quintanilla de La Mata,http://www.quintanilladelamata.es,S
Castilla y León,Burgos,Ayuntamiento de Quintanilla del Agua y Tordueles,http://www.quintanilladelaguaytordueles.es,S
Castilla y León,Burgos,Ayuntamiento de Quintanilla San García,http://www.quintanillasangarcia.es,S
Castilla y León,Burgos,Ayuntamiento de Quintanilla Vivar,https://quintanillavivar.es/inicio,S
Castilla y León,Burgos,Ayuntamiento de Rabanera del Pinar,http://www.rabaneradelpinar.es,S
Castilla y León,Burgos,Ayuntamiento de Rábanos,http://www.rabanos.es,S
Castilla y León,Burgos,Ayuntamiento de Rabé de Las Calzadas,http://www.rabedelascalzadas.es,S
Castilla y León,Burgos,Ayuntamiento de Rebolledo de La Torre,http://www.rebolledodelatorre.es,S
Castilla y León,Burgos,Ayuntamiento de Redecilla del Camino,http://www.redecilladelcamino.es,S
Castilla y León,Burgos,Ayuntamiento de Regumiel de La Sierra,http://www.regumieldelasierra.es,S
Castilla y León,Burgos,Ayuntamiento de Revilla del Campo,http://www.revilladelcampo.es,S
Castilla y León,Burgos,Ayuntamiento de Revilla Vallejera,http://revillavallejera.burgos.es,S
Castilla y León,Burgos,Ayuntamiento de Revillarruz,http://www.revillarruz.es,S
Castilla y León,Burgos,Ayuntamiento de Roa,http://www.roadeduero.es/,S
Castilla y León,Burgos,Ayuntamiento de Royuela de Río Franco,http://www.royuelariofranco.es,S
Castilla y León,Burgos,Ayuntamiento de Rubena,http://www.rubena.es,S
Castilla y León,Burgos,Ayuntamiento de Rublacedo de Abajo,http://www.rublacedodeabajo.es,S
Castilla y León,Burgos,Ayuntamiento de Rucandio,http://www.rucandio.es,S
Castilla y León,Burgos,Ayuntamiento de Salas de Bureba,http://www.salasdebureba.es,S
Castilla y León,Burgos,Ayuntamiento de Salas de Los Infantes,http://www.salasdelosinfantes.net,N
Castilla y León,Burgos,Ayuntamiento de San Adrián de Juarros,http://www.sanadriandejuarros.es,S
Castilla y León,Burgos,Ayuntamiento de San Juan del Monte,http://www.sanjuandelmonte.burgos.es,S
Castilla y León,Burgos,Ayuntamiento de San Martín de Rubiales,http://www.sanmartinderubiales.es,S
Castilla y León,Burgos,Ayuntamiento de San Millán de Lara,http://www.sanmillandelara.es,S
Castilla y León,Burgos,Ayuntamiento de Santa Cecilia,http://www.santacecilia.burgos.es,S
Castilla y León,Burgos,Ayuntamiento de Santa Cruz de La Salceda,http://www.santacruzdelasalceda.burgos.es,S
Castilla y León,Burgos,Ayuntamiento de Santa Gadea del Cid,http://www.santagadeadelcid.es,S
Castilla y León,Burgos,Ayuntamiento de Santa Inés,http://www.santaines.es,S
Castilla y León,Burgos,Ayuntamiento de Santa María del Campo,http://www.santamariadelcampo.es,S
Castilla y León,Burgos,Ayuntamiento de Santa María del Mercadillo,http://www.santamariadelmercadillo.es,S
